Datetime	 016-10-20 20:00:00	 timezone	 GMT+8	 AQI Shanghai	 87	 PM2.5	 87	 PM10	 19	 O3	  20	 NO2	  25	 SO2	  5	 CO	  6	 Temperature	  21	 Dew	  19	 Air pressure is	 1014	 Humidity	 88	 Wind	 5	
Datetime	 016-11-16 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 61	 PM2.5	 61	 PM10	 28	 O3	  15	 NO2	  35	 SO2	  8	 CO	  6	 Temperature	  14	 Dew	  9	 Air pressure is	 1022	 Humidity	 72	 Wind	 3	
Datetime	 016-11-16 17:00:00	 timezone	 GMT+8	 AQI Shanghai	 74	 PM2.5	 74	 PM10	 23	 O3	  28	 NO2	  21	 SO2	  8	 CO	  5	 Temperature	  17	 Dew	  12	 Air pressure is	 1020	 Humidity	 72	 Wind	 4	
Datetime	 016-11-17 01:00:00	 timezone	 GMT+8	 AQI Shanghai	 65	 PM2.5	 65	 PM10	 20	 O3	  20	 NO2	  33	 SO2	  7	 CO	  6	 Temperature	  16	 Dew	  13	 Air pressure is	 1019	 Humidity	 82	 Wind	 3	
Datetime	 016-11-17 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 82	 PM2.5	 82	 PM10	 21	 O3	  10	 NO2	  39	 SO2	  7	 CO	  6	 Temperature	  15	 Dew	  14	 Air pressure is	 1020	 Humidity	 94	 Wind	 4	
Datetime	 016-11-17 17:00:00	 timezone	 GMT+8	 AQI Shanghai	 78	 PM2.5	 78	 PM10	 16	 O3	  17	 NO2	  35	 SO2	  7	 CO	  6	 Temperature	  16	 Dew	  15	 Air pressure is	 1018	 Humidity	 94	 Wind	 3	
Datetime	 016-11-18 01:00:00	 timezone	 GMT+8	 AQI Shanghai	 93	 PM2.5	 93	 PM10	 33	 O3	  17	 NO2	  24	 SO2	  6	 CO	  6	 Temperature	  18	 Dew	  17	 Air pressure is	 1017	 Humidity	 94	 Wind	 1	
Datetime	 016-11-18 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 144	 PM2.5	 144	 PM10	 40	 O3	  10	 NO2	  32	 SO2	  7	 CO	  6	 Temperature	  20	 Dew	  18	 Air pressure is	 1015	 Humidity	 88	 Wind	 5	
Datetime	 016-11-18 17:00:00	 timezone	 GMT+8	 AQI Shanghai	 177	 PM2.5	 177	 PM10	 77	 O3	  40	 NO2	  38	 SO2	  8	 CO	  9	 Temperature	  22	 Dew	  18	 Air pressure is	 1012	 Humidity	 78	 Wind	 2	
Datetime	 016-11-19 01:00:00	 timezone	 GMT+8	 AQI Shanghai	 154	 PM2.5	 154	 PM10	 63	 O3	  4	 NO2	  44	 SO2	  8	 CO	  15	 Temperature	  18	 Dew	  16	 Air pressure is	 1013	 Humidity	 88	 Wind	 2	
Datetime	 016-11-19 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 181	 PM2.5	 181	 PM10	 72	 O3	  4	 NO2	  38	 SO2	  11	 CO	  16	 Temperature	  20	 Dew	  18	 Air pressure is	 1016	 Humidity	 88	 Wind	 2	
Datetime	 016-11-19 17:00:00	 timezone	 GMT+8	 AQI Shanghai	 189	 PM2.5	 189	 PM10	 93	 O3	  7	 NO2	  71	 SO2	  9	 CO	  16	 Temperature	  22	 Dew	  18	 Air pressure is	 1014	 Humidity	 78	 Wind	 1	
Datetime	 016-11-20 01:00:00	 timezone	 GMT+8	 AQI Shanghai	 178	 PM2.5	 178	 PM10	 78	 O3	  6	 NO2	  31	 SO2	  9	 CO	  12	 Temperature	  19	 Dew	  18	 Air pressure is	 1017	 Humidity	 94	 Wind	 4	
Datetime	 016-11-20 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 157	 PM2.5	 157	 PM10	 59	 O3	  13	 NO2	  20	 SO2	  6	 CO	  9	 Temperature	  18	 Dew	  17	 Air pressure is	 1020	 Humidity	 94	 Wind	 4	
Datetime	 016-11-20 17:00:00	 timezone	 GMT+8	 AQI Shanghai	 80	 PM2.5	 80	 PM10	 31	 O3	  19	 NO2	  22	 SO2	  6	 CO	  8	 Temperature	  19	 Dew	  17	 Air pressure is	 1017	 Humidity	 88	 Wind	 5	
Datetime	 016-11-21 01:00:00	 timezone	 GMT+8	 AQI Shanghai	 61	 PM2.5	 61	 PM10	 22	 O3	  31	 NO2	  11	 SO2	  6	 CO	  6	 Temperature	  17	 Dew	  15	 Air pressure is	 1016	 Humidity	 88	 Wind	 4	
Datetime	 016-11-21 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 95	 PM2.5	 95	 PM10	 46	 O3	  7	 NO2	  40	 SO2	  8	 CO	  8	 Temperature	  18	 Dew	  17	 Air pressure is	 1015	 Humidity	 94	 Wind	 3	
Datetime	 016-11-21 17:00:00	 timezone	 GMT+8	 AQI Shanghai	 80	 PM2.5	 80	 PM10	 23	 O3	  15	 NO2	  33	 SO2	  6	 CO	  8	 Temperature	  18	 Dew	  18	 Air pressure is	 1015	 Humidity	 10	 Wind	 4	
Datetime	 016-11-22 01:00:00	 timezone	 GMT+8	 AQI Shanghai	 59	 PM2.5	 59	 PM10	 19	 O3	  28	 NO2	  10	 SO2	  6	 CO	  6	 Temperature	  16	 Dew	  15	 Air pressure is	 1019	 Humidity	 94	 Wind	 5	
Datetime	 016-11-22 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 61	 PM2.5	 61	 PM10	 12	 O3	  25	 NO2	  13	 SO2	  6	 CO	  5	 Temperature	  12	 Dew	  11	 Air pressure is	 1024	 Humidity	 94	 Wind	 8	
Datetime	 016-11-22 17:00:00	 timezone	 GMT+8	 AQI Shanghai	 59	 PM2.5	 59	 PM10	 11	 O3	  26	 NO2	  14	 SO2	  5	 CO	  6	 Temperature	  8	 Dew	  7	 Air pressure is	 1027	 Humidity	 93	 Wind	 7	
Datetime	 016-11-23 01:00:00	 timezone	 GMT+8	 AQI Shanghai	 57	 PM2.5	 57	 PM10	 9	 O3	  27	 NO2	  9	 SO2	  6	 CO	  4	 Temperature	  8	 Dew	  5	 Air pressure is	 1030	 Humidity	 81	 Wind	 6	
Datetime	 016-11-23 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 74	 PM2.5	 74	 PM10	 22	 O3	  14	 NO2	  23	 SO2	  7	 CO	  6	 Temperature	  5	 Dew	  4	 Air pressure is	 1031	 Humidity	 93	 Wind	 5	
Datetime	 016-11-23 17:00:00	 timezone	 GMT+8	 AQI Shanghai	 95	 PM2.5	 95	 PM10	 23	 O3	  15	 NO2	  26	 SO2	  7	 CO	  6	 Temperature	  6	 Dew	  4	 Air pressure is	 1029	 Humidity	 87	 Wind	 8	
Datetime	 016-11-24 01:00:00	 timezone	 GMT+8	 AQI Shanghai	 151	 PM2.5	 151	 PM10	 26	 O3	  11	 NO2	  19	 SO2	  7	 CO	  6	 Temperature	  3	 Dew	  2	 Air pressure is	 1032	 Humidity	 93	 Wind	 5	
Datetime	 016-11-24 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 165	 PM2.5	 165	 PM10	 53	 O3	  6	 NO2	  26	 SO2	  12	 CO	  13	 Temperature	  3	 Dew	  -1	 Air pressure is	 1032	 Humidity	 78	 Wind	 6	
Datetime	 016-11-24 17:00:00	 timezone	 GMT+8	 AQI Shanghai	 137	 PM2.5	 137	 PM10	 31	 O3	  25	 NO2	  22	 SO2	  9	 CO	  6	 Temperature	  7	 Dew	  1	 Air pressure is	 1028	 Humidity	 66	 Wind	 4	
Datetime	 016-11-25 01:00:00	 timezone	 GMT+8	 AQI Shanghai	 119	 PM2.5	 119	 PM10	 40	 O3	  14	 NO2	  32	 SO2	  10	 CO	  8	 Temperature	  6	 Dew	  1	 Air pressure is	 1028	 Humidity	 70	 Wind	 3	
Datetime	 016-11-25 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 155	 PM2.5	 155	 PM10	 44	 O3	  10	 NO2	  32	 SO2	  9	 CO	  8	 Temperature	  8	 Dew	  4	 Air pressure is	 1028	 Humidity	 76	 Wind	 3	
Datetime	 016-11-25 17:00:00	 timezone	 GMT+8	 AQI Shanghai	 119	 PM2.5	 119	 PM10	 50	 O3	  13	 NO2	  35	 SO2	  8	 CO	  9	 Temperature	  15	 Dew	  11	 Air pressure is	 1021	 Humidity	 78	 Wind	 2	
Datetime	 016-11-26 01:00:00	 timezone	 GMT+8	 AQI Shanghai	 89	 PM2.5	 89	 PM10	 36	 O3	  17	 NO2	  39	 SO2	  8	 CO	  6	 Temperature	  11	 Dew	  9	 Air pressure is	 1023	 Humidity	 88	 Wind	 2	
Datetime	 016-11-26 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 95	 PM2.5	 95	 PM10	 33	 O3	  7	 NO2	  33	 SO2	  6	 CO	  6	 Temperature	  11	 Dew	  10	 Air pressure is	 1022	 Humidity	 94	 Wind	 4	
Datetime	 016-11-26 17:00:00	 timezone	 GMT+8	 AQI Shanghai	 127	 PM2.5	 127	 PM10	 32	 O3	  10	 NO2	  31	 SO2	  7	 CO	  10	 Temperature	  7	 Dew	  6	 Air pressure is	 1022	 Humidity	 93	 Wind	 5	
Datetime	 016-11-26 23:00:00	 timezone	 GMT+8	 AQI Shanghai	 151	 PM2.5	 151	 PM10	 60	 O3	  10	 NO2	  33	 SO2	  9	 CO	  10	 Temperature	  7	 Dew	  4	 Air pressure is	 1023	 Humidity	 81	 Wind	 5	
Datetime	 016-11-27 08:00:00	 timezone	 GMT+8	 AQI Shanghai	 182	 PM2.5	 182	 PM10	 76	 O3	  5	 NO2	  38	 SO2	  24	 CO	  17	 Temperature	  6	 Dew	  4	 Air pressure is	 1025	 Humidity	 87	 Wind	 2	
Datetime	 016-11-27 17:00:00	 timezone	 GMT+8	 AQI Shanghai	 185	 PM2.5	 185	 PM10	 82	 O3	  23	 NO2	  43	 SO2	  24	 CO	  13	 Temperature	  11	 Dew	  2	 Air pressure is	 1025	 Humidity	 54	 Wind	 5	
Datetime	 016-11-28 01:00:00	 timezone	 GMT+8	 AQI Shanghai	 177	 PM2.5	 177	 PM10	 91	 O3	  18	 NO2	  32	 SO2	  15	 CO	  11	 Temperature	  7	 Dew	  3	 Air pressure is	 1028	 Humidity	 76	 Wind	 2	
Datetime	 016-11-28 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 181	 PM2.5	 181	 PM10	 102	 O3	  8	 NO2	  40	 SO2	  15	 CO	  14	 Temperature	  10	 Dew	  6	 Air pressure is	 1032	 Humidity	 76	 Wind	 4	
Datetime	 016-11-28 17:00:00	 timezone	 GMT+8	 AQI Shanghai	 76	 PM2.5	 76	 PM10	 48	 O3	  32	 NO2	  16	 SO2	  9	 CO	  6	 Temperature	  11	 Dew	  3	 Air pressure is	 1030	 Humidity	 58	 Wind	 4	
Datetime	 016-11-29 01:00:00	 timezone	 GMT+8	 AQI Shanghai	 85	 PM2.5	 85	 PM10	 24	 O3	  9	 NO2	  35	 SO2	  8	 CO	  6	 Temperature	  7	 Dew	  3	 Air pressure is	 1032	 Humidity	 76	 Wind	 2	
Datetime	 016-11-29 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 114	 PM2.5	 114	 PM10	 40	 O3	  7	 NO2	  37	 SO2	  8	 CO	  10	 Temperature	  9	 Dew	  7	 Air pressure is	 1033	 Humidity	 85	 Wind	 2	
Datetime	 016-11-29 17:00:00	 timezone	 GMT+8	 AQI Shanghai	 68	 PM2.5	 68	 PM10	 27	 O3	  23	 NO2	  21	 SO2	  8	 CO	  7	 Temperature	  13	 Dew	  6	 Air pressure is	 1031	 Humidity	 63	 Wind	 3	
Datetime	 016-11-30 01:00:00	 timezone	 GMT+8	 AQI Shanghai	 74	 PM2.5	 74	 PM10	 33	 O3	  6	 NO2	  40	 SO2	  8	 CO	  6	 Temperature	  12	 Dew	  7	 Air pressure is	 1030	 Humidity	 72	 Wind	 4	
Datetime	 016-11-30 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 114	 PM2.5	 114	 PM10	 59	 O3	  4	 NO2	  41	 SO2	  9	 CO	  9	 Temperature	  12	 Dew	  9	 Air pressure is	 1029	 Humidity	 82	 Wind	 2	
Datetime	 016-11-30 17:00:00	 timezone	 GMT+8	 AQI Shanghai	 164	 PM2.5	 164	 PM10	 75	 O3	  19	 NO2	  39	 SO2	  11	 CO	  9	 Temperature	  13	 Dew	  7	 Air pressure is	 1026	 Humidity	 65	 Wind	 4	
Datetime	 016-12-01 01:00:00	 timezone	 GMT+8	 AQI Shanghai	 175	 PM2.5	 175	 PM10	 79	 O3	  5	 NO2	  33	 SO2	  11	 CO	  11	 Temperature	  10	 Dew	  6	 Air pressure is	 1028	 Humidity	 76	 Wind	 3	
Datetime	 016-12-01 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 180	 PM2.5	 180	 PM10	 88	 O3	  7	 NO2	  40	 SO2	  17	 CO	  14	 Temperature	  10	 Dew	  6	 Air pressure is	 1030	 Humidity	 76	 Wind	 4	
Datetime	 	 timezone	 GMT+8	 AQI Shanghai	 	 PM2.5	 	 PM10	 	 O3	  	 NO2	  	 SO2	  	 CO	  	 Temperature	  	 Dew	  	 Air pressure is	 	 Humidity	 	 Wind	 	
Datetime	 016-12-02 01:00:00	 timezone	 GMT+8	 AQI Shanghai	 137	 PM2.5	 137	 PM10	 62	 O3	  22	 NO2	  34	 SO2	  11	 CO	  7	 Temperature	  11	 Dew	  4	 Air pressure is	 1031	 Humidity	 62	 Wind	 4	
Datetime	 016-12-02 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 132	 PM2.5	 132	 PM10	 53	 O3	  12	 NO2	  37	 SO2	  9	 CO	  9	 Temperature	  12	 Dew	  5	 Air pressure is	 1033	 Humidity	 62	 Wind	 3	
Datetime	 016-12-02 17:00:00	 timezone	 GMT+8	 AQI Shanghai	 89	 PM2.5	 89	 PM10	 39	 O3	  30	 NO2	  22	 SO2	  8	 CO	  7	 Temperature	  13	 Dew	  4	 Air pressure is	 1030	 Humidity	 54	 Wind	 3	
Datetime	 016-12-03 01:00:00	 timezone	 GMT+8	 AQI Shanghai	 93	 PM2.5	 93	 PM10	 33	 O3	  8	 NO2	  43	 SO2	  8	 CO	  6	 Temperature	  10	 Dew	  5	 Air pressure is	 1029	 Humidity	 71	 Wind	 2	
Datetime	 016-12-03 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 91	 PM2.5	 91	 PM10	 44	 O3	  13	 NO2	  34	 SO2	  9	 CO	  6	 Temperature	  13	 Dew	  6	 Air pressure is	 1028	 Humidity	 63	 Wind	 3	
Datetime	 016-12-03 17:00:00	 timezone	 GMT+8	 AQI Shanghai	 82	 PM2.5	 82	 PM10	 53	 O3	  31	 NO2	  25	 SO2	  7	 CO	  8	 Temperature	  14	 Dew	  6	 Air pressure is	 1023	 Humidity	 59	 Wind	 3	
Datetime	 016-12-04 01:00:00	 timezone	 GMT+8	 AQI Shanghai	 97	 PM2.5	 97	 PM10	 54	 O3	  12	 NO2	  44	 SO2	  8	 CO	  6	 Temperature	  13	 Dew	  10	 Air pressure is	 1021	 Humidity	 82	 Wind	 2	
Datetime	 016-12-04 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 155	 PM2.5	 155	 PM10	 54	 O3	  4	 NO2	  39	 SO2	  10	 CO	  9	 Temperature	  12	 Dew	  11	 Air pressure is	 1022	 Humidity	 94	 Wind	 2	
Datetime	 016-12-04 17:00:00	 timezone	 GMT+8	 AQI Shanghai	 170	 PM2.5	 170	 PM10	 86	 O3	  27	 NO2	  39	 SO2	  14	 CO	  11	 Temperature	  15	 Dew	  7	 Air pressure is	 1019	 Humidity	 59	 Wind	 2	
Datetime	 016-12-05 01:00:00	 timezone	 GMT+8	 AQI Shanghai	 194	 PM2.5	 194	 PM10	 131	 O3	  4	 NO2	  63	 SO2	  13	 CO	  17	 Temperature	  11	 Dew	  9	 Air pressure is	 1020	 Humidity	 88	 Wind	 1	
Datetime	 016-12-05 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 225	 PM2.5	 225	 PM10	 134	 O3	  11	 NO2	  60	 SO2	  17	 CO	  21	 Temperature	  12	 Dew	  11	 Air pressure is	 1021	 Humidity	 94	 Wind	 1	
Datetime	 016-12-05 17:00:00	 timezone	 GMT+8	 AQI Shanghai	 156	 PM2.5	 156	 PM10	 87	 O3	  37	 NO2	  32	 SO2	  9	 CO	  8	 Temperature	  17	 Dew	  8	 Air pressure is	 1021	 Humidity	 55	 Wind	 3	
Datetime	 016-12-06 01:00:00	 timezone	 GMT+8	 AQI Shanghai	 107	 PM2.5	 107	 PM10	 87	 O3	  28	 NO2	  10	 SO2	  9	 CO	  7	 Temperature	  11	 Dew	  6	 Air pressure is	 1029	 Humidity	 71	 Wind	 8	
Datetime	 016-12-06 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 82	 PM2.5	 82	 PM10	 31	 O3	  23	 NO2	  14	 SO2	  8	 CO	  10	 Temperature	  9	 Dew	  2	 Air pressure is	 1032	 Humidity	 62	 Wind	 5	
Datetime	 016-12-06 17:00:00	 timezone	 GMT+8	 AQI Shanghai	 102	 PM2.5	 102	 PM10	 55	 O3	  27	 NO2	  25	 SO2	  9	 CO	  7	 Temperature	  11	 Dew	  1	 Air pressure is	 1026	 Humidity	 50	 Wind	 2	
Datetime	 016-12-07 01:00:00	 timezone	 GMT+8	 AQI Shanghai	 159	 PM2.5	 159	 PM10	 83	 O3	  5	 NO2	  51	 SO2	  10	 CO	  9	 Temperature	  6	 Dew	  1	 Air pressure is	 1025	 Humidity	 70	 Wind	 1	
Datetime	 016-12-07 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 180	 PM2.5	 180	 PM10	 94	 O3	  7	 NO2	  45	 SO2	  12	 CO	  12	 Temperature	  10	 Dew	  6	 Air pressure is	 1024	 Humidity	 76	 Wind	 3	
Datetime	 	 timezone	 GMT+8	 AQI Shanghai	 	 PM2.5	 	 PM10	 	 O3	  	 NO2	  	 SO2	  	 CO	  	 Temperature	  	 Dew	  	 Air pressure is	 	 Humidity	 	 Wind	 	
Datetime	 016-12-08 01:00:00	 timezone	 GMT+8	 AQI Shanghai	 183	 PM2.5	 183	 PM10	 85	 O3	  16	 NO2	  46	 SO2	  13	 CO	  11	 Temperature	  11	 Dew	  5	 Air pressure is	 1023	 Humidity	 67	 Wind	 1	
Datetime	 	 timezone	 GMT+8	 AQI Shanghai	 	 PM2.5	 	 PM10	 	 O3	  	 NO2	  	 SO2	  	 CO	  	 Temperature	  	 Dew	  	 Air pressure is	 	 Humidity	 	 Wind	 	
Datetime	 016-12-08 17:00:00	 timezone	 GMT+8	 AQI Shanghai	 177	 PM2.5	 177	 PM10	 101	 O3	  66	 NO2	  43	 SO2	  14	 CO	  10	 Temperature	  15	 Dew	  2	 Air pressure is	 1016	 Humidity	 42	 Wind	 3	
Datetime	 016-12-09 01:00:00	 timezone	 GMT+8	 AQI Shanghai	 199	 PM2.5	 199	 PM10	 126	 O3	  5	 NO2	  10	 SO2	  14	 CO	  16	 Temperature	  9	 Dew	  6	 Air pressure is	 1018	 Humidity	 82	 Wind	 1	
Datetime	 016-12-09 17:00:00	 timezone	 GMT+8	 AQI Shanghai	 109	 PM2.5	 109	 PM10	 54	 O3	  36	 NO2	  16	 SO2	  8	 CO	  6	 Temperature	  12	 Dew	  5	 Air pressure is	 1023	 Humidity	 62	 Wind	 5	
Datetime	 016-12-10 01:00:00	 timezone	 GMT+8	 AQI Shanghai	 93	 PM2.5	 93	 PM10	 28	 O3	  19	 NO2	  18	 SO2	  8	 CO	  6	 Temperature	  9	 Dew	  5	 Air pressure is	 1025	 Humidity	 76	 Wind	 3	
Datetime	 	 timezone	 GMT+8	 AQI Shanghai	 	 PM2.5	 	 PM10	 	 O3	  	 NO2	  	 SO2	  	 CO	  	 Temperature	  	 Dew	  	 Air pressure is	 	 Humidity	 	 Wind	 	
Datetime	 016-12-10 17:00:00	 timezone	 GMT+8	 AQI Shanghai	 82	 PM2.5	 82	 PM10	 31	 O3	  30	 NO2	  14	 SO2	  8	 CO	  4	 Temperature	  12	 Dew	  4	 Air pressure is	 1024	 Humidity	 58	 Wind	 5	
Datetime	 016-12-11 01:00:00	 timezone	 GMT+8	 AQI Shanghai	 74	 PM2.5	 74	 PM10	 25	 O3	  18	 NO2	  31	 SO2	  9	 CO	  4	 Temperature	  9	 Dew	  4	 Air pressure is	 1026	 Humidity	 71	 Wind	 4	
Datetime	 016-12-11 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 72	 PM2.5	 72	 PM10	 27	 O3	  18	 NO2	  27	 SO2	  8	 CO	  6	 Temperature	  11	 Dew	  4	 Air pressure is	 1027	 Humidity	 62	 Wind	 5	
Datetime	 016-12-11 17:00:00	 timezone	 GMT+8	 AQI Shanghai	 61	 PM2.5	 61	 PM10	 28	 O3	  29	 NO2	  17	 SO2	  7	 CO	  6	 Temperature	  13	 Dew	  5	 Air pressure is	 1023	 Humidity	 58	 Wind	 5	
Datetime	 016-12-12 01:00:00	 timezone	 GMT+8	 AQI Shanghai	 61	 PM2.5	 61	 PM10	 28	 O3	  26	 NO2	  26	 SO2	  7	 CO	  5	 Temperature	  12	 Dew	  8	 Air pressure is	 1020	 Humidity	 77	 Wind	 4	
Datetime	 016-12-12 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 89	 PM2.5	 89	 PM10	 65	 O3	  4	 NO2	  40	 SO2	  8	 CO	  13	 Temperature	  15	 Dew	  10	 Air pressure is	 1020	 Humidity	 72	 Wind	 4	
Datetime	 016-12-12 17:00:00	 timezone	 GMT+8	 AQI Shanghai	 142	 PM2.5	 142	 PM10	 63	 O3	  13	 NO2	  48	 SO2	  5	 CO	  8	 Temperature	  17	 Dew	  13	 Air pressure is	 1017	 Humidity	 77	 Wind	 2	
Datetime	 016-12-13 01:00:00	 timezone	 GMT+8	 AQI Shanghai	 149	 PM2.5	 149	 PM10	 46	 O3	  3	 NO2	  46	 SO2	  7	 CO	  11	 Temperature	  13	 Dew	  12	 Air pressure is	 1018	 Humidity	 94	 Wind	 3	
Datetime	 016-12-13 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 97	 PM2.5	 97	 PM10	 33	 O3	  12	 NO2	  23	 SO2	  5	 CO	  6	 Temperature	  14	 Dew	  13	 Air pressure is	 1018	 Humidity	 94	 Wind	 3	
Datetime	 016-12-13 17:00:00	 timezone	 GMT+8	 AQI Shanghai	 63	 PM2.5	 63	 PM10	 26	 O3	  20	 NO2	  21	 SO2	  6	 CO	  6	 Temperature	  11	 Dew	  8	 Air pressure is	 1018	 Humidity	 82	 Wind	 7	
Datetime	 016-12-14 01:00:00	 timezone	 GMT+8	 AQI Shanghai	 63	 PM2.5	 63	 PM10	 19	 O3	  28	 NO2	  8	 SO2	  4	 CO	  5	 Temperature	  9	 Dew	  6	 Air pressure is	 1024	 Humidity	 82	 Wind	 6	
Datetime	 016-12-14 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 95	 PM2.5	 95	 PM10	 33	 O3	  19	 NO2	  20	 SO2	  6	 CO	  5	 Temperature	  7	 Dew	  3	 Air pressure is	 1029	 Humidity	 76	 Wind	 7	
Datetime	 016-12-14 17:00:00	 timezone	 GMT+8	 AQI Shanghai	 87	 PM2.5	 87	 PM10	 40	 O3	  25	 NO2	  16	 SO2	  5	 CO	  6	 Temperature	  6	 Dew	  -2	 Air pressure is	 1027	 Humidity	 57	 Wind	 8	
Datetime	 016-12-15 01:00:00	 timezone	 GMT+8	 AQI Shanghai	 102	 PM2.5	 102	 PM10	 36	 O3	  19	 NO2	  17	 SO2	  7	 CO	  5	 Temperature	  3	 Dew	  -4	 Air pressure is	 1031	 Humidity	 60	 Wind	 6	
Datetime	 016-12-15 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 160	 PM2.5	 160	 PM10	 61	 O3	  12	 NO2	  27	 SO2	  13	 CO	  12	 Temperature	  4	 Dew	  -4	 Air pressure is	 1032	 Humidity	 56	 Wind	 6	
Datetime	 016-12-15 17:00:00	 timezone	 GMT+8	 AQI Shanghai	 160	 PM2.5	 160	 PM10	 60	 O3	  29	 NO2	  22	 SO2	  12	 CO	  6	 Temperature	  6	 Dew	  -5	 Air pressure is	 1031	 Humidity	 46	 Wind	 7	
Datetime	 016-12-16 01:00:00	 timezone	 GMT+8	 AQI Shanghai	 193	 PM2.5	 193	 PM10	 70	 O3	  5	 NO2	  43	 SO2	  18	 CO	  14	 Temperature	  3	 Dew	  -4	 Air pressure is	 1033	 Humidity	 60	 Wind	 4	
Datetime	 016-12-16 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 225	 PM2.5	 225	 PM10	 109	 O3	  9	 NO2	  33	 SO2	  19	 CO	  16	 Temperature	  5	 Dew	  -1	 Air pressure is	 1034	 Humidity	 65	 Wind	 5	
Datetime	 016-12-16 17:00:00	 timezone	 GMT+8	 AQI Shanghai	 191	 PM2.5	 191	 PM10	 94	 O3	  33	 NO2	  29	 SO2	  18	 CO	  11	 Temperature	  7	 Dew	  -2	 Air pressure is	 1031	 Humidity	 53	 Wind	 3	
Datetime	 016-12-17 01:00:00	 timezone	 GMT+8	 AQI Shanghai	 236	 PM2.5	 236	 PM10	 132	 O3	  4	 NO2	  70	 SO2	  13	 CO	  18	 Temperature	  3	 Dew	  0	 Air pressure is	 1030	 Humidity	 81	 Wind	 1	
Datetime	 016-12-17 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 244	 PM2.5	 244	 PM10	 123	 O3	  4	 NO2	  48	 SO2	  22	 CO	  17	 Temperature	  6	 Dew	  2	 Air pressure is	 1031	 Humidity	 76	 Wind	 1	
Datetime	 016-12-17 15:00:00	 timezone	 GMT+8	 AQI Shanghai	 137	 PM2.5	 137	 PM10	 56	 O3	  38	 NO2	  15	 SO2	  10	 CO	  6	 Temperature	  13	 Dew	  2	 Air pressure is	 1027	 Humidity	 47	 Wind	 7	
Datetime	 016-12-18 01:00:00	 timezone	 GMT+8	 AQI Shanghai	 76	 PM2.5	 76	 PM10	 30	 O3	  15	 NO2	  34	 SO2	  6	 CO	  6	 Temperature	  10	 Dew	  7	 Air pressure is	 1027	 Humidity	 82	 Wind	 4	
Datetime	 016-12-18 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 119	 PM2.5	 119	 PM10	 45	 O3	  7	 NO2	  39	 SO2	  9	 CO	  8	 Temperature	  12	 Dew	  9	 Air pressure is	 1026	 Humidity	 82	 Wind	 2	
Datetime	 016-12-18 17:00:00	 timezone	 GMT+8	 AQI Shanghai	 89	 PM2.5	 89	 PM10	 45	 O3	  25	 NO2	  33	 SO2	  7	 CO	  6	 Temperature	  18	 Dew	  9	 Air pressure is	 1022	 Humidity	 56	 Wind	 2	
Datetime	 016-12-19 01:00:00	 timezone	 GMT+8	 AQI Shanghai	 165	 PM2.5	 165	 PM10	 120	 O3	  4	 NO2	  71	 SO2	  9	 CO	  25	 Temperature	  12	 Dew	  10	 Air pressure is	 1022	 Humidity	 88	 Wind	 1	
Datetime	 016-12-19 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 163	 PM2.5	 163	 PM10	 71	 O3	  3	 NO2	  49	 SO2	  9	 CO	  24	 Temperature	  14	 Dew	  11	 Air pressure is	 1022	 Humidity	 82	 Wind	 2	
Datetime	 016-12-19 17:00:00	 timezone	 GMT+8	 AQI Shanghai	 154	 PM2.5	 154	 PM10	 61	 O3	  9	 NO2	  41	 SO2	  7	 CO	  11	 Temperature	  17	 Dew	  13	 Air pressure is	 1021	 Humidity	 77	 Wind	 3	
Datetime	 016-12-20 01:00:00	 timezone	 GMT+8	 AQI Shanghai	 109	 PM2.5	 109	 PM10	 51	 O3	  3	 NO2	  36	 SO2	  7	 CO	  6	 Temperature	  14	 Dew	  11	 Air pressure is	 1022	 Humidity	 82	 Wind	 3	
